ip1_int,ip2_int,src_port,dst_port,protocol,forward_packets,forward_bytes,total_packets,total_bytes,backward_packets,backward_bytes,forward_packets_per_sec,backward_packets_per_sec,forward_bytes_per_sec,backward_bytes_per_sec,forward_avg_packet_length_per_flow,back_avg_packet_length_per_flow,label
2211115158,2918999067,56404,443,6,42,5415,133.0,33859.0,49,33761,84.0,98.0,10830.0,67522.0,128.929,689.0,2
2918999067,2211115158,443,56404,6,41,5349,131.0,33859.0,49,33761,82.0,98.0,10698.0,67522.0,130.463,689.0,2
2211115158,2918999067,56404,443,6,41,5349,130.0,33744.0,48,33648,82.0,96.0,10698.0,67296.0,130.463,701.0,2
2918999067,2211115158,443,56404,6,40,5283,128.0,33744.0,48,33648,80.0,96.0,10566.0,67296.0,132.075,701.0,2
2211115158,2918999067,56404,443,6,40,5283,127.0,33148.0,47,33054,80.0,94.0,10566.0,66108.0,132.075,703.277,2
2918999067,2211115158,443,56404,6,39,5217,125.0,33148.0,47,33054,78.0,94.0,10434.0,66108.0,133.769,703.277,2
2211115158,2918999067,56404,443,6,39,5217,124.0,32995.0,46,32903,78.0,92.0,10434.0,65806.0,133.769,715.283,2
2918999067,2211115158,443,56404,6,38,5139,122.0,32995.0,46,32903,76.0,92.0,10278.0,65806.0,135.237,715.283,2
2211115158,2918999067,56404,443,6,38,5139,121.0,31305.0,45,31215,76.0,90.0,10278.0,62430.0,135.237,693.667,2
2918999067,2211115158,443,56404,6,37,5073,119.0,31305.0,45,31215,74.0,90.0,10146.0,62430.0,137.108,693.667,2
2211115158,2918999067,56404,443,6,37,5073,118.0,31237.0,44,31149,74.0,88.0,10146.0,62298.0,137.108,707.932,2
2918999067,2211115158,443,56404,6,36,3720,116.0,31237.0,44,31149,72.0,88.0,7440.0,62298.0,103.333,707.932,2
2918999067,2211115158,443,56404,6,36,3720,115.0,31077.0,43,30991,72.0,86.0,7440.0,61982.0,103.333,720.721,2
2211115158,2918999067,56404,443,6,36,3720,114.0,30964.0,42,30880,72.0,84.0,7440.0,61760.0,103.333,735.238,2
2918999067,2211115158,443,56404,6,35,3654,112.0,30964.0,42,30880,70.0,84.0,7308.0,61760.0,104.4,735.238,2
2918999067,2211115158,443,56404,6,35,3654,111.0,30896.0,41,30814,70.0,82.0,7308.0,61628.0,104.4,751.561,2
2918999067,2211115158,443,56404,6,35,3654,110.0,30783.0,40,30703,70.0,80.0,7308.0,61406.0,104.4,767.575,2
2211115158,2918999067,56404,443,6,35,3654,109.0,30670.0,39,30592,70.0,78.0,7308.0,61184.0,104.4,784.41,2
2918999067,2211115158,443,56404,6,34,3588,107.0,30670.0,39,30592,68.0,78.0,7176.0,61184.0,105.529,784.41,2
2918999067,2211115158,443,56404,6,34,3588,106.0,30602.0,38,30526,68.0,76.0,7176.0,61052.0,105.529,803.316,2
2918999067,2211115158,443,56404,6,34,3588,105.0,29746.0,37,29672,68.0,74.0,7176.0,59344.0,105.529,801.946,2
2918999067,2211115158,443,56404,6,34,3588,104.0,29678.0,36,29606,68.0,72.0,7176.0,59212.0,105.529,822.389,2
2211115158,2918999067,56404,443,6,34,3588,103.0,29565.0,35,29495,68.0,70.0,7176.0,58990.0,105.529,842.714,2
2211115158,2918999067,56404,443,6,33,3522,101.0,29565.0,35,29495,66.0,70.0,7044.0,58990.0,106.727,842.714,2
2918999067,2211115158,443,56404,6,32,2196,99.0,29565.0,35,29495,64.0,70.0,4392.0,58990.0,68.625,842.714,2
2918999067,2211115158,443,56404,6,32,2196,98.0,28159.0,34,28091,64.0,68.0,4392.0,56182.0,68.625,826.206,2
2211115158,2918999067,56404,443,6,32,2196,97.0,27675.0,33,27609,64.0,66.0,4392.0,55218.0,68.625,836.636,2
2918999067,2211115158,443,56404,6,31,2130,95.0,27675.0,33,27609,62.0,66.0,4260.0,55218.0,68.71,836.636,2
2211115158,2918999067,56404,443,6,31,2130,94.0,27501.0,32,27437,62.0,64.0,4260.0,54874.0,68.71,857.406,2
2918999067,2211115158,443,56404,6,30,2052,92.0,27501.0,32,27437,60.0,64.0,4104.0,54874.0,68.4,857.406,2
2211115158,2918999067,56404,443,6,30,2052,91.0,26095.0,31,26033,60.0,62.0,4104.0,52066.0,68.4,839.774,2
2918999067,2211115158,443,56404,6,29,1986,89.0,26095.0,31,26033,58.0,62.0,3972.0,52066.0,68.483,839.774,2
2211115158,2918999067,56404,443,6,29,1986,88.0,23351.0,30,23291,58.0,60.0,3972.0,46582.0,68.483,776.367,2
2918999067,2211115158,443,56404,6,28,1920,86.0,23351.0,30,23291,56.0,60.0,3840.0,46582.0,68.571,776.367,2
2211115158,2918999067,56404,443,6,28,1920,85.0,21471.0,29,21413,56.0,58.0,3840.0,42826.0,68.571,738.379,2
2918999067,2211115158,443,56404,6,27,1854,83.0,21471.0,29,21413,54.0,58.0,3708.0,42826.0,68.667,738.379,2
2211115158,2918999067,56404,443,6,27,1854,82.0,21297.0,28,21241,54.0,56.0,3708.0,42482.0,68.667,758.607,2
2918999067,2211115158,443,56404,6,26,1776,80.0,21297.0,28,21241,52.0,56.0,3552.0,42482.0,68.308,758.607,2
2211115158,2918999067,56404,443,6,26,1776,79.0,19891.0,27,19837,52.0,54.0,3552.0,39674.0,68.308,734.704,2
2918999067,2211115158,443,56404,6,25,1710,77.0,19891.0,27,19837,50.0,54.0,3420.0,39674.0,68.4,734.704,2
2211115158,2918999067,56404,443,6,25,1710,76.0,19776.0,26,19724,50.0,52.0,3420.0,39448.0,68.4,758.615,2
2918999067,2211115158,443,56404,6,24,1644,74.0,19776.0,26,19724,48.0,52.0,3288.0,39448.0,68.5,758.615,2
2918999067,2211115158,443,56404,6,24,1644,73.0,19708.0,25,19658,48.0,50.0,3288.0,39316.0,68.5,786.32,2
2211115158,2918999067,56404,443,6,24,1644,72.0,19595.0,24,19547,48.0,48.0,3288.0,39094.0,68.5,814.458,2
2918999067,2211115158,443,56404,6,23,1578,70.0,19595.0,24,19547,46.0,48.0,3156.0,39094.0,68.609,814.458,2
2211115158,2918999067,56404,443,6,23,1578,69.0,19421.0,23,19375,46.0,46.0,3156.0,38750.0,68.609,842.391,2
2918999067,2211115158,443,56404,6,22,1500,67.0,19421.0,23,19375,44.0,46.0,3000.0,38750.0,68.182,842.391,2
2211115158,2918999067,56404,443,6,22,1500,66.0,18015.0,22,17971,44.0,44.0,3000.0,35942.0,68.182,816.864,2
2918999067,2211115158,443,56404,6,21,1434,64.0,18015.0,22,17971,42.0,44.0,2868.0,35942.0,68.286,816.864,2
2211115158,2918999067,56404,443,6,21,1434,63.0,17900.0,21,17858,42.0,42.0,2868.0,35716.0,68.286,850.381,2
2918999067,2211115158,443,56404,6,20,1368,61.0,17900.0,21,17858,40.0,42.0,2736.0,35716.0,68.4,850.381,2
2211115158,2918999067,56404,443,6,20,1368,60.0,16494.0,20,16454,40.0,40.0,2736.0,32908.0,68.4,822.7,2
2918999067,2211115158,443,56404,6,19,1302,58.0,16494.0,20,16454,38.0,40.0,2604.0,32908.0,68.526,822.7,2
2918999067,2211115158,443,56404,6,19,1302,57.0,16426.0,19,16388,38.0,38.0,2604.0,32776.0,68.526,862.526,2
2211115158,2918999067,56404,443,6,19,1302,56.0,16176.0,18,16140,38.0,36.0,2604.0,32280.0,68.526,896.667,2
2918999067,2211115158,443,56404,6,18,1236,54.0,16176.0,18,16140,36.0,36.0,2472.0,32280.0,68.667,896.667,2
2211115158,2918999067,56404,443,6,18,1236,53.0,16002.0,17,15968,36.0,34.0,2472.0,31936.0,68.667,939.294,2
2918999067,2211115158,443,56404,6,17,1158,51.0,16002.0,17,15968,34.0,34.0,2316.0,31936.0,68.118,939.294,2
2211115158,2918999067,56404,443,6,17,1158,50.0,14596.0,16,14564,34.0,32.0,2316.0,29128.0,68.118,910.25,2
2918999067,2211115158,443,56404,6,16,1092,48.0,14596.0,16,14564,32.0,32.0,2184.0,29128.0,68.25,910.25,2
2211115158,2918999067,56404,443,6,16,1092,47.0,14481.0,15,14451,32.0,30.0,2184.0,28902.0,68.25,963.4,2
2918999067,2211115158,443,56404,6,15,1026,45.0,14481.0,15,14451,30.0,30.0,2052.0,28902.0,68.4,963.4,2
2211115158,2918999067,56404,443,6,15,1026,44.0,14323.0,14,14295,30.0,28.0,2052.0,28590.0,68.4,1021.071,2
2918999067,2211115158,443,56404,6,14,948,42.0,14323.0,14,14295,28.0,28.0,1896.0,28590.0,67.714,1021.071,2
2211115158,2918999067,56404,443,6,14,948,41.0,12917.0,13,12891,28.0,26.0,1896.0,25782.0,67.714,991.615,2
2918999067,2211115158,443,56404,6,13,882,39.0,12917.0,13,12891,26.0,26.0,1764.0,25782.0,67.846,991.615,2
2211115158,2918999067,56404,443,6,13,882,38.0,12802.0,12,12778,26.0,24.0,1764.0,25556.0,67.846,1064.833,2
2918999067,2211115158,443,56404,6,12,816,36.0,12802.0,12,12778,24.0,24.0,1632.0,25556.0,68.0,1064.833,2
2211115158,2918999067,56404,443,6,12,816,35.0,12689.0,11,12667,24.0,22.0,1632.0,25334.0,68.0,1151.545,2
2918999067,2211115158,443,56404,6,11,750,33.0,12689.0,11,12667,22.0,22.0,1500.0,25334.0,68.182,1151.545,2
2211115158,2918999067,56404,443,6,11,750,32.0,11283.0,10,11263,22.0,20.0,1500.0,22526.0,68.182,1126.3,2
2918999067,2211115158,443,56404,6,10,684,30.0,11283.0,10,11263,20.0,20.0,1368.0,22526.0,68.4,1126.3,2
2211115158,2918999067,56404,443,6,10,684,29.0,9571.0,9,9553,20.0,18.0,1368.0,19106.0,68.4,1061.444,2
2918999067,2211115158,443,56404,6,9,618,27.0,9571.0,9,9553,18.0,18.0,1236.0,19106.0,68.667,1061.444,2
2211115158,2918999067,56404,443,6,9,618,26.0,8165.0,8,8149,18.0,16.0,1236.0,16298.0,68.667,1018.625,2
2918999067,2211115158,443,56404,6,8,552,24.0,8165.0,8,8149,16.0,16.0,1104.0,16298.0,69.0,1018.625,2
2211115158,2918999067,56404,443,6,8,552,23.0,4994.0,7,4980,16.0,14.0,1104.0,9960.0,69.0,711.429,2
2918999067,2211115158,443,56404,6,7,486,21.0,4994.0,7,4980,14.0,14.0,972.0,9960.0,69.429,711.429,2
2211115158,2918999067,56404,443,6,7,486,20.0,3435.0,6,3423,14.0,12.0,972.0,6846.0,69.429,570.5,2
2918999067,2211115158,443,56404,6,6,420,18.0,3435.0,6,3423,12.0,12.0,840.0,6846.0,70.0,570.5,2
2211115158,2918999067,56404,443,6,6,420,17.0,3322.0,5,3312,12.0,10.0,840.0,6624.0,70.0,662.4,2
2918999067,2211115158,443,56404,6,5,354,15.0,3322.0,5,3312,10.0,10.0,708.0,6624.0,70.8,662.4,2
2211115158,2918999067,56404,443,6,5,354,14.0,3148.0,4,3140,10.0,8.0,708.0,6280.0,70.8,785.0,2
2918999067,2211115158,443,56404,6,4,276,12.0,3148.0,4,3140,8.0,8.0,552.0,6280.0,69.0,785.0,2
2211115158,2918999067,56404,443,6,4,276,11.0,3033.0,3,3027,8.0,6.0,552.0,6054.0,69.0,1009.0,2
2918999067,2211115158,443,56404,6,3,198,9.0,3033.0,3,3027,6.0,6.0,396.0,6054.0,66.0,1009.0,2
2211115158,2918999067,56404,443,6,3,198,8.0,1627.0,2,1623,6.0,4.0,396.0,3246.0,66.0,811.5,2
2918999067,2211115158,443,56404,6,2,132,6.0,1627.0,2,1623,4.0,4.0,264.0,3246.0,66.0,811.5,2
2211115158,2918999067,56404,443,6,2,132,5.0,221.0,1,219,4.0,2.0,264.0,438.0,66.0,219.0,2
2918999067,2211115158,443,56404,6,1,66,3.0,221.0,1,219,2.0,2.0,132.0,438.0,66.0,219.0,2
2211115158,2918999067,56404,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2918999067,2211115158,443,56404,6,1,66,3.0,557.0,1,555,2.0,2.0,132.0,1110.0,66.0,555.0,2
2211115158,2918999067,56404,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2211115158,2918999067,56404,443,6,24,53975,63.0,2868.0,15,2838,48.0,30.0,107950.0,5676.0,2248.958,189.2,2
2211115158,2918999067,56404,443,6,23,52891,61.0,2868.0,15,2838,46.0,30.0,105782.0,5676.0,2299.609,189.2,2
2211115158,2918999067,56404,443,6,22,51638,59.0,2868.0,15,2838,44.0,30.0,103276.0,5676.0,2347.182,189.2,2
2211115158,2918999067,56404,443,6,21,48896,57.0,2868.0,15,2838,42.0,30.0,97792.0,5676.0,2328.381,189.2,2
2211115158,2918999067,56404,443,6,20,46154,55.0,2868.0,15,2838,40.0,30.0,92308.0,5676.0,2307.7,189.2,2
2211115158,2918999067,56404,443,6,19,43412,53.0,2868.0,15,2838,38.0,30.0,86824.0,5676.0,2284.842,189.2,2
2918999067,2211115158,443,56404,6,18,40670,51.0,2868.0,15,2838,36.0,30.0,81340.0,5676.0,2259.444,189.2,2
2211115158,2918999067,56404,443,6,18,40670,50.0,2800.0,14,2772,36.0,28.0,81340.0,5544.0,2259.444,198.0,2
2211115158,2918999067,56404,443,6,17,37928,48.0,2800.0,14,2772,34.0,28.0,75856.0,5544.0,2231.059,198.0,2
2918999067,2211115158,443,56404,6,16,35186,46.0,2800.0,14,2772,32.0,28.0,70372.0,5544.0,2199.125,198.0,2
2211115158,2918999067,56404,443,6,16,35186,45.0,2687.0,13,2661,32.0,26.0,70372.0,5322.0,2199.125,204.692,2
2211115158,2918999067,56404,443,6,15,32444,43.0,2687.0,13,2661,30.0,26.0,64888.0,5322.0,2162.933,204.692,2
2211115158,2918999067,56404,443,6,14,29702,41.0,2687.0,13,2661,28.0,26.0,59404.0,5322.0,2121.571,204.692,2
2211115158,2918999067,56404,443,6,13,26960,39.0,2687.0,13,2661,26.0,26.0,53920.0,5322.0,2073.846,204.692,2
2211115158,2918999067,56404,443,6,12,24218,37.0,2687.0,13,2661,24.0,26.0,48436.0,5322.0,2018.167,204.692,2
2211115158,2918999067,56404,443,6,11,21476,35.0,2687.0,13,2661,22.0,26.0,42952.0,5322.0,1952.364,204.692,2
2211115158,2918999067,56404,443,6,10,18734,33.0,2687.0,13,2661,20.0,26.0,37468.0,5322.0,1873.4,204.692,2
2211115158,2918999067,56404,443,6,9,15992,31.0,2687.0,13,2661,18.0,26.0,31984.0,5322.0,1776.889,204.692,2
2918999067,2211115158,443,56404,6,8,13250,29.0,2687.0,13,2661,16.0,26.0,26500.0,5322.0,1656.25,204.692,2
2211115158,2918999067,56404,443,6,8,13250,28.0,2619.0,12,2595,16.0,24.0,26500.0,5190.0,1656.25,216.25,2
2211115158,2918999067,56404,443,6,7,10508,26.0,2619.0,12,2595,14.0,24.0,21016.0,5190.0,1501.143,216.25,2
2918999067,2211115158,443,56404,6,6,7766,24.0,2619.0,12,2595,12.0,24.0,15532.0,5190.0,1294.333,216.25,2
2211115158,2918999067,56404,443,6,6,7766,23.0,2551.0,11,2529,12.0,22.0,15532.0,5058.0,1294.333,229.909,2
2918999067,2211115158,443,56404,6,5,5024,21.0,2551.0,11,2529,10.0,22.0,10048.0,5058.0,1004.8,229.909,2
2211115158,2918999067,56404,443,6,5,5024,20.0,2483.0,10,2463,10.0,20.0,10048.0,4926.0,1004.8,246.3,2
2211115158,2918999067,56404,443,6,4,2282,18.0,2483.0,10,2463,8.0,20.0,4564.0,4926.0,570.5,246.3,2
2211115158,2918999067,56404,443,6,3,878,16.0,2483.0,10,2463,6.0,20.0,1756.0,4926.0,292.667,246.3,2
2918999067,2211115158,443,56404,6,2,466,14.0,2483.0,10,2463,4.0,20.0,932.0,4926.0,233.0,246.3,2
2918999067,2211115158,443,56404,6,2,466,13.0,2415.0,9,2397,4.0,18.0,932.0,4794.0,233.0,266.333,2
2918999067,2211115158,443,56404,6,2,466,12.0,2347.0,8,2331,4.0,16.0,932.0,4662.0,233.0,291.375,2
2211115158,2918999067,56404,443,6,2,466,11.0,2234.0,7,2220,4.0,14.0,932.0,4440.0,233.0,317.143,2
2918999067,2211115158,443,56404,6,1,66,9.0,2234.0,7,2220,2.0,14.0,132.0,4440.0,66.0,317.143,2
2918999067,2211115158,443,56404,6,1,66,8.0,2166.0,6,2154,2.0,12.0,132.0,4308.0,66.0,359.0,2
2918999067,2211115158,443,56404,6,1,66,7.0,2098.0,5,2088,2.0,10.0,132.0,4176.0,66.0,417.6,2
2918999067,2211115158,443,56404,6,1,66,6.0,2030.0,4,2022,2.0,8.0,132.0,4044.0,66.0,505.5,2
2918999067,2211115158,443,56404,6,1,66,5.0,1962.0,3,1956,2.0,6.0,132.0,3912.0,66.0,652.0,2
2918999067,2211115158,443,56404,6,1,66,4.0,255.0,2,251,2.0,4.0,132.0,502.0,66.0,125.5,2
2918999067,2211115158,443,56404,6,1,66,3.0,115.0,1,113,2.0,2.0,132.0,226.0,66.0,113.0,2
2211115158,2918999067,56404,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2211115158,2918999067,56404,443,6,2,1276,6.0,181.0,2,177,4.0,4.0,2552.0,354.0,638.0,88.5,2
2918999067,2211115158,443,56404,6,1,66,4.0,181.0,2,177,2.0,4.0,132.0,354.0,66.0,88.5,2
2918999067,2211115158,443,56404,6,1,66,3.0,113.0,1,111,2.0,2.0,132.0,222.0,66.0,111.0,2
2211115158,2918999067,56404,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2211115158,2918999067,56772,443,6,8,1772,22.0,700.0,6,688,16.0,12.0,3544.0,1376.0,221.5,114.667,2
2918999067,2211115158,443,56772,6,8,1764,24.0,1341.0,8,1325,16.0,16.0,3528.0,2650.0,220.5,165.625,2
2211115158,2918999067,56772,443,6,8,1764,23.0,1265.0,7,1251,16.0,14.0,3528.0,2502.0,220.5,178.714,2
2211115158,2918999067,56772,443,6,7,1698,21.0,1265.0,7,1251,14.0,14.0,3396.0,2502.0,242.571,178.714,2
2918999067,2211115158,443,56772,6,6,1115,19.0,1265.0,7,1251,12.0,14.0,2230.0,2502.0,185.833,178.714,2
2918999067,2211115158,443,56772,6,6,1115,18.0,1197.0,6,1185,12.0,12.0,2230.0,2370.0,185.833,197.5,2
2211115158,2918999067,56772,443,6,6,1115,17.0,947.0,5,937,12.0,10.0,2230.0,1874.0,185.833,187.4,2
2211115158,2918999067,56772,443,6,5,1049,15.0,947.0,5,937,10.0,10.0,2098.0,1874.0,209.8,187.4,2
2211115158,2918999067,56772,443,6,4,896,13.0,947.0,5,937,8.0,10.0,1792.0,1874.0,224.0,187.4,2
2211115158,2918999067,56772,443,6,3,765,11.0,947.0,5,937,6.0,10.0,1530.0,1874.0,255.0,187.4,2
2918999067,2211115158,443,56772,6,2,132,9.0,947.0,5,937,4.0,10.0,264.0,1874.0,66.0,187.4,2
2918999067,2211115158,443,56772,6,2,132,8.0,822.0,4,814,4.0,8.0,264.0,1628.0,66.0,203.5,2
2918999067,2211115158,443,56772,6,2,132,7.0,754.0,3,748,4.0,6.0,264.0,1496.0,66.0,249.333,2
2211115158,2918999067,56772,443,6,2,132,6.0,641.0,2,637,4.0,4.0,264.0,1274.0,66.0,318.5,2
2918999067,2211115158,443,56772,6,1,66,4.0,641.0,2,637,2.0,4.0,132.0,1274.0,66.0,318.5,2
2918999067,2211115158,443,56772,6,1,66,3.0,149.0,1,147,2.0,2.0,132.0,294.0,66.0,147.0,2
2211115158,2918999067,56772,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2918999067,2211115158,443,56772,6,1,66,5.0,351.0,3,345,2.0,6.0,132.0,690.0,66.0,115.0,2
2918999067,2211115158,443,56772,6,1,66,4.0,238.0,2,234,2.0,4.0,132.0,468.0,66.0,117.0,2
2918999067,2211115158,443,56772,6,1,66,3.0,115.0,1,113,2.0,2.0,132.0,226.0,66.0,113.0,2
2211115158,2918999067,56772,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2918999067,2211115158,443,56404,6,18,7533,53.0,8985.0,17,8951,36.0,34.0,15066.0,17902.0,418.5,526.529,2
2211115158,2918999067,56404,443,6,18,7533,52.0,8782.0,16,8750,36.0,32.0,15066.0,17500.0,418.5,546.875,2
2918999067,2211115158,443,56404,6,17,7455,50.0,8782.0,16,8750,34.0,32.0,14910.0,17500.0,438.529,546.875,2
2211115158,2918999067,56404,443,6,17,7455,49.0,7376.0,15,7346,34.0,30.0,14910.0,14692.0,438.529,489.733,2
2918999067,2211115158,443,56404,6,16,7389,47.0,7376.0,15,7346,32.0,30.0,14778.0,14692.0,461.812,489.733,2
2211115158,2918999067,56404,443,6,16,7389,46.0,7171.0,14,7143,32.0,28.0,14778.0,14286.0,461.812,510.214,2
2918999067,2211115158,443,56404,6,15,7311,44.0,7171.0,14,7143,30.0,28.0,14622.0,14286.0,487.4,510.214,2
2211115158,2918999067,56404,443,6,15,7311,43.0,5765.0,13,5739,30.0,26.0,14622.0,11478.0,487.4,441.462,2
2211115158,2918999067,56404,443,6,14,7245,41.0,5765.0,13,5739,28.0,26.0,14490.0,11478.0,517.5,441.462,2
2211115158,2918999067,56404,443,6,13,7134,40.0,5878.0,14,5850,26.0,28.0,14268.0,11700.0,548.769,417.857,2
2211115158,2918999067,56404,443,6,12,5820,38.0,5878.0,14,5850,24.0,28.0,11640.0,11700.0,485.0,417.857,2
2211115158,2918999067,56404,443,6,11,5551,36.0,5878.0,14,5850,22.0,28.0,11102.0,11700.0,504.636,417.857,2
2211115158,2918999067,56404,443,6,10,4299,34.0,5878.0,14,5850,20.0,28.0,8598.0,11700.0,429.9,417.857,2
2918999067,2211115158,443,56404,6,10,3181,34.0,5878.0,14,5850,20.0,28.0,6362.0,11700.0,318.1,417.857,2
2918999067,2211115158,443,56404,6,10,3181,33.0,5810.0,13,5784,20.0,26.0,6362.0,11568.0,318.1,444.923,2
2918999067,2211115158,443,56404,6,10,3181,32.0,5742.0,12,5718,20.0,24.0,6362.0,11436.0,318.1,476.5,2
2918999067,2211115158,443,56404,6,10,3181,31.0,5674.0,11,5652,20.0,22.0,6362.0,11304.0,318.1,513.818,2
2918999067,2211115158,443,56404,6,10,3181,30.0,5561.0,10,5541,20.0,20.0,6362.0,11082.0,318.1,554.1,2
2211115158,2918999067,56404,443,6,10,3181,29.0,5448.0,9,5430,20.0,18.0,6362.0,10860.0,318.1,603.333,2
2918999067,2211115158,443,56404,6,9,3115,27.0,5448.0,9,5430,18.0,18.0,6230.0,10860.0,346.111,603.333,2
2918999067,2211115158,443,56404,6,9,3115,26.0,5335.0,8,5319,18.0,16.0,6230.0,10638.0,346.111,664.875,2
2211115158,2918999067,56404,443,6,9,3115,25.0,4784.0,7,4770,18.0,14.0,6230.0,9540.0,346.111,681.429,2
2918999067,2211115158,443,56404,6,8,3049,23.0,4784.0,7,4770,16.0,14.0,6098.0,9540.0,381.125,681.429,2
2918999067,2211115158,443,56404,6,8,3049,22.0,4209.0,6,4197,16.0,12.0,6098.0,8394.0,381.125,699.5,2
2211115158,2918999067,56404,443,6,8,3049,21.0,3160.0,5,3150,16.0,10.0,6098.0,6300.0,381.125,630.0,2
2211115158,2918999067,56404,443,6,7,2983,19.0,3160.0,5,3150,14.0,10.0,5966.0,6300.0,426.143,630.0,2
2918999067,2211115158,443,56404,6,6,1657,17.0,3160.0,5,3150,12.0,10.0,3314.0,6300.0,276.167,630.0,2
2211115158,2918999067,56404,443,6,6,1657,16.0,2991.0,4,2983,12.0,8.0,3314.0,5966.0,276.167,745.75,2
2918999067,2211115158,443,56404,6,5,1591,14.0,2991.0,4,2983,10.0,8.0,3182.0,5966.0,318.2,745.75,2
2211115158,2918999067,56404,443,6,5,1591,13.0,1197.0,3,1191,10.0,6.0,3182.0,2382.0,318.2,397.0,2
2918999067,2211115158,443,56404,6,4,1525,11.0,1197.0,3,1191,8.0,6.0,3050.0,2382.0,381.25,397.0,2
2211115158,2918999067,56404,443,6,4,1525,10.0,1084.0,2,1080,8.0,4.0,3050.0,2160.0,381.25,540.0,2
2918999067,2211115158,443,56404,6,3,1459,8.0,1084.0,2,1080,6.0,4.0,2918.0,2160.0,486.333,540.0,2
2211115158,2918999067,56404,443,6,3,1459,7.0,113.0,1,111,6.0,2.0,2918.0,222.0,486.333,111.0,2
2211115158,2918999067,56404,443,6,2,1393,5.0,113.0,1,111,4.0,2.0,2786.0,222.0,696.5,111.0,2
2918999067,2211115158,443,56404,6,1,66,3.0,113.0,1,111,2.0,2.0,132.0,222.0,66.0,111.0,2
2211115158,2918999067,56404,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2918999067,2211115158,443,56404,6,4,1525,11.0,1077.0,3,1071,8.0,6.0,3050.0,2142.0,381.25,357.0,2
2211115158,2918999067,56404,443,6,4,1525,10.0,270.0,2,266,8.0,4.0,3050.0,532.0,381.25,133.0,2
2918999067,2211115158,443,56404,6,3,1459,8.0,270.0,2,266,6.0,4.0,2918.0,532.0,486.333,133.0,2
2211115158,2918999067,56404,443,6,3,1459,7.0,113.0,1,111,6.0,2.0,2918.0,222.0,486.333,111.0,2
2211115158,2918999067,56404,443,6,2,1393,5.0,113.0,1,111,4.0,2.0,2786.0,222.0,696.5,111.0,2
2918999067,2211115158,443,56404,6,1,66,3.0,113.0,1,111,2.0,2.0,132.0,222.0,66.0,111.0,2
2211115158,2918999067,56404,443,6,1,66,2.0,0.0,0,0,2.0,0.0,132.0,0.0,66.0,0.0,2
2211115158,2918999067,56404,443,6,9,3444,27.0,3078.0,9,3060,18.0,18.0,6888.0,6120.0,382.667,340.0,2
2211115158,2918999067,56404,443,6,8,2189,25.0,3078.0,9,3060,16.0,18.0,4378.0,6120.0,273.625,340.0,2
2918999067,2211115158,443,56404,6,13,15098,35.0,3078.0,9,3060,26.0,18.0,30196.0,6120.0,1161.385,340.0,2
2918999067,2211115158,443,56404,6,13,15098,34.0,3010.0,8,2994,26.0,16.0,30196.0,5988.0,1161.385,374.25,2
2211115158,2918999067,56404,443,6,13,15098,33.0,2897.0,7,2883,26.0,14.0,30196.0,5766.0,1161.385,411.857,2
2918999067,2211115158,443,56404,6,12,15032,31.0,2897.0,7,2883,24.0,14.0,30064.0,5766.0,1252.667,411.857,2
2211115158,2918999067,56404,443,6,12,15032,30.0,1200.0,6,1188,24.0,12.0,30064.0,2376.0,1252.667,198.0,2
2918999067,2211115158,443,56404,6,11,14966,28.0,1200.0,6,1188,22.0,12.0,29932.0,2376.0,1360.545,198.0,2
2211115158,2918999067,56404,443,6,11,14966,27.0,1011.0,5,1001,22.0,10.0,29932.0,2002.0,1360.545,200.2,2
2918999067,2211115158,443,56404,6,10,14900,25.0,1011.0,5,1001,20.0,10.0,29800.0,2002.0,1490.0,200.2,2
2211115158,2918999067,56404,443,6,10,14900,24.0,896.0,4,888,20.0,8.0,29800.0,1776.0,1490.0,222.0,2
2918999067,2211115158,443,56404,6,9,14834,22.0,896.0,4,888,18.0,8.0,29668.0,1776.0,1648.222,222.0,2
